sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
81.043,93.236,0.729,0.146,-0.508,-2.222,0.079,0.737,0.068
41.988,57.745,0.028,0.365,1.324,1.663,0.134,0.337,0.003
19.838,52.545,0.014,0.084,-1.522,-1.285,0.187,-0.034,0.004
27.297,625.399,0.196,0.280,-0.580,-0.270,0.221,0.418,0.010
16.076,251.163,0.008,0.001,-1.412,-1.384,0.172,0.066,0.004
79.553,45.807,0.647,0.423,0.255,2.221,0.146,0.953,0.022
40.956,213.930,0.000,0.032,-1.576,-1.775,0.167,-0.125,0.004
51.415,36.101,0.143,0.474,-2.202,-2.020,0.313,-0.653,0.007
5.806,78.116,0.036,0.262,2.203,1.458,0.306,-0.491,0.009
0.013,318.510,0.000,0.037,0.906,0.185,0.294,0.237,0.009
5.487,161.449,0.004,0.015,-1.477,-1.663,0.135,-0.021,0.004
7.603,31.245,0.348,0.264,0.829,1.509,0.218,0.751,0.009
-99999.000,131.171,0.000,0.278,-0.502,-2.741,0.085,0.481,0.004
-99999.000,17.156,0.042,0.321,-1.490,-1.379,0.322,-0.010,0.004
69.368,25.671,0.094,0.346,1.465,0.611,0.165,0.186,0.003
75.276,68.168,0.081,0.040,2.049,1.931,0.292,-0.368,0.014
85.406,1025.911,0.136,0.040,-0.869,-1.571,0.365,0.558,0.010
-99999.000,171.584,0.044,0.137,-2.411,-1.406,0.222,-0.795,0.017
15.774,96.767,0.008,0.439,-0.752,-2.067,0.092,0.583,0.004
6.572,141.935,0.138,0.038,1.110,0.691,0.069,0.422,0.006
4.783,57.795,0.042,0.265,-1.985,-1.667,0.203,-0.501,0.015
18.845,32.708,0.094,0.497,0.922,1.402,0.195,0.688,0.008
63.676,27.518,0.055,0.054,-1.796,-1.343,0.340,-0.300,0.004
43.035,167.396,0.023,0.068,-1.881,-1.070,0.259,-0.322,0.009
13.099,64.260,0.015,0.189,1.185,1.466,0.165,0.477,0.007
6.160,684.885,0.455,0.026,0.097,3.090,0.130,0.398,0.004
0.149,127.501,0.000,0.022,-0.888,-1.362,0.164,0.548,0.006
100.420,29.775,0.093,0.168,-0.861,-1.344,0.113,0.570,0.004
33.368,116.154,0.148,0.294,0.960,2.042,0.082,0.574,0.006
129.673,590.600,0.050,0.107,1.038,1.804,0.087,0.567,0.005
113.012,105.823,0.011,0.426,-1.639,-1.257,0.062,-0.141,0.005
16.785,33.009,0.004,0.328,1.331,2.171,0.124,0.238,0.002
94.193,21.024,0.062,0.191,-1.068,-1.338,0.276,0.393,0.006
33.214,829.235,0.016,0.308,-1.757,-1.388,0.083,-0.269,0.003
32.271,132.793,0.008,0.411,-1.496,-1.944,0.056,-0.058,0.003
24.092,132.543,0.046,0.250,-1.706,-1.656,0.092,-0.245,0.005
13.158,347.433,0.005,0.008,-0.940,-0.669,0.093,0.406,0.004
9.025,35.357,0.057,0.339,0.658,0.654,0.190,0.714,0.020
8.866,164.164,0.085,0.373,-1.962,-1.232,0.045,-0.428,0.006
83.201,35.908,0.019,0.233,-0.163,-0.798,0.137,0.962,0.015
6.744,279.905,0.010,0.126,-0.874,-1.708,0.137,0.543,0.004
-99999.000,131.627,0.000,0.011,-0.378,-0.602,0.231,0.815,0.268
-99999.000,37.144,0.026,0.303,-0.957,-1.049,0.126,0.472,0.002
112.864,455.252,0.057,0.290,-1.297,-2.394,0.039,0.058,0.006
0.002,98.010,0.000,0.017,1.778,1.122,0.369,-0.057,0.012
9.794,966.970,0.004,0.001,-1.355,-1.533,0.207,0.111,0.004
161.272,216.693,0.015,0.099,-1.638,-2.061,0.090,-0.189,0.007
19.778,229.916,0.006,0.029,-1.132,-1.945,0.190,0.279,0.004
72.135,82.858,0.091,0.034,-1.638,-1.802,0.136,-0.186,0.014
13.119,3045.381,0.000,0.012,0.478,1.263,0.600,0.931,0.131
20.942,26.916,0.064,0.352,-1.605,-1.066,0.153,-0.084,0.003
40.261,263.228,0.030,0.134,1.534,0.512,0.093,0.139,0.011
24.175,50.914,0.073,0.280,0.894,2.381,0.091,0.494,0.003
-99999.000,38.060,0.008,0.401,-0.849,-1.468,0.168,0.580,0.003
163.487,38.994,0.056,0.314,-1.088,-2.044,0.279,0.301,0.002
22.069,105.279,0.066,0.209,-0.779,-2.213,0.125,0.521,0.006
61.671,38.250,0.027,0.369,-2.219,-0.733,0.151,-0.459,0.002
5.344,68.093,0.444,0.216,-1.132,-1.837,0.616,0.297,0.030
76.164,40.034,0.122,0.149,-0.136,-2.671,0.516,0.914,0.036
18.279,42.724,0.303,0.292,0.724,1.400,0.291,0.816,0.034
0.320,1065.518,0.000,0.000,-2.397,-1.605,0.034,-0.802,0.008
13.242,67.353,0.126,0.107,-0.794,-1.301,0.581,0.622,0.027
7.765,43.583,0.007,0.291,-1.523,-0.463,0.430,0.044,0.017
13.833,47.278,0.224,0.402,0.857,1.107,0.301,0.710,0.014
154.343,17.035,0.009,0.232,-0.231,-0.829,0.184,0.937,0.030
55.491,572.651,0.000,0.486,-1.606,-1.565,0.023,-0.141,0.006
224.953,26.814,0.657,0.397,0.291,1.927,0.193,0.966,0.065
21.269,77.678,0.006,0.124,-1.056,-1.508,0.195,0.400,0.005
2.076,25.626,0.081,0.268,-0.788,-1.766,0.217,0.607,0.007
31.519,303.525,0.006,0.102,-1.568,-1.587,0.008,-0.105,0.003
21.854,28.299,0.378,0.371,-0.377,-2.655,0.162,0.679,0.009
23.080,363.194,0.065,0.334,-1.602,-1.597,0.041,-0.139,0.005
5.975,232.292,0.104,0.277,-1.211,-2.058,0.152,0.189,0.006
0.911,65.265,0.045,0.462,1.806,2.480,0.125,-0.141,0.003
57.617,129.789,0.047,0.263,-0.849,-1.731,0.264,0.562,0.006
0.307,318.512,0.047,0.013,-2.448,-2.353,0.071,-0.743,0.052
25.832,627.694,0.028,0.015,-1.629,-1.704,0.384,-0.173,0.006
71.393,101.470,0.009,0.101,-1.599,-1.704,0.114,-0.144,0.004
159.336,127.580,0.008,0.292,-1.488,-1.781,0.076,-0.040,0.006
0.205,42.839,0.043,0.129,-1.376,-1.158,0.295,0.111,0.005
94.123,193.810,0.054,0.204,-1.270,-1.727,0.108,0.179,0.009
-99999.000,186.886,0.022,0.077,0.934,2.434,0.259,0.438,0.003
0.023,122.480,0.039,0.462,-1.885,-1.819,0.339,-0.415,0.008
39.704,42.065,0.134,0.386,-3.045,-2.989,0.147,-0.886,0.148
122.046,27.031,0.037,0.174,-2.154,-0.517,0.641,-0.292,0.015
16.932,32.750,0.062,0.352,-1.002,-1.690,0.172,0.434,0.002
19.661,75.082,0.136,0.087,-1.661,-1.032,0.330,-0.127,0.009
0.185,24.805,0.000,0.017,-1.511,-0.754,0.352,0.025,0.004
-99999.000,265.755,0.162,0.479,-1.470,-1.744,0.172,-0.020,0.008
-99999.000,125.181,0.000,0.233,-1.301,-1.344,0.044,0.175,0.003
11.323,85.990,0.464,0.335,-0.209,-0.376,0.076,0.875,0.492
6.833,18.113,0.081,0.495,-0.089,-0.137,0.187,0.866,0.185
38.779,55.030,0.039,0.355,1.562,1.015,0.099,0.139,0.003
55.001,31.215,0.106,0.470,-0.977,-2.150,0.177,0.373,0.003
133.697,47.069,0.086,0.025,-1.060,-1.372,0.200,0.399,0.004
32.669,27.289,0.053,0.280,0.801,2.502,0.143,0.496,0.002
6.816,120.249,0.013,0.133,1.759,1.749,0.213,-0.094,0.003
-99999.000,44.689,0.350,0.159,-0.482,-0.686,0.184,0.760,0.078
-99999.000,45.378,0.127,0.048,-0.759,-0.858,0.263,0.596,0.011
157.097,241.857,0.013,0.005,-1.861,-1.430,0.164,-0.372,0.010
142.249,34.432,0.035,0.347,-0.889,-0.830,0.248,0.488,0.002
70.529,20.459,0.000,0.058,-2.094,-1.672,0.234,-0.592,0.006
39.807,107.080,0.008,0.079,-1.078,-1.309,0.264,0.384,0.005
-99999.000,80.779,0.015,0.111,-2.200,-1.469,0.255,-0.661,0.024
0.078,41.763,0.000,0.018,-2.378,-2.799,0.305,-0.432,0.007
4.906,104.230,0.197,0.395,-0.907,-0.980,0.290,0.503,0.008
47.558,97.761,0.035,0.425,-2.133,-1.868,0.282,-0.619,0.019
7.778,142.517,0.128,0.050,-0.911,-1.076,0.154,0.512,0.008
46.428,49.634,0.125,0.306,-1.605,-1.926,0.212,-0.159,0.003
42.881,60.563,0.016,0.360,-1.238,-1.358,0.595,0.235,0.018
49.087,128.744,0.052,0.158,-1.742,-2.400,0.101,-0.244,0.005
0.021,343.116,0.000,0.392,1.505,1.834,0.017,0.145,0.002
18.654,61.027,0.008,0.077,-1.426,-2.089,0.245,-0.006,0.004
5.247,868.729,0.000,0.004,-1.316,-1.849,0.316,0.121,0.004
-99999.000,38.771,0.249,0.198,0.814,2.203,0.231,0.632,0.011
73.403,250.840,0.083,0.113,1.461,1.467,0.099,0.221,0.005
21.392,29.097,0.180,0.320,-1.232,-1.301,0.574,0.242,0.012
7.231,96.140,0.059,0.149,0.606,0.533,0.161,0.684,0.045
81.098,94.810,0.185,0.105,2.642,0.560,0.276,-0.604,0.047
86.446,273.211,0.007,0.490,-1.462,-0.578,0.039,0.067,0.008
66.460,106.720,0.000,0.186,-1.096,-1.641,0.153,0.353,0.005
30.345,64.444,0.004,0.079,1.640,1.615,0.427,0.034,0.024
34.521,46.614,0.784,0.398,0.162,2.678,0.108,0.923,0.024
-99999.000,113.830,0.028,0.466,1.435,1.911,0.036,0.200,0.002
105.810,220.631,0.020,0.400,-1.628,-1.774,0.047,-0.175,0.004
76.151,77.807,0.389,0.069,-0.825,-2.291,0.622,0.457,0.039
14.306,39.504,0.041,0.051,-1.358,-2.099,0.415,0.053,0.012
-99999.000,27.763,0.052,0.200,1.128,1.330,0.246,0.525,0.004
46.717,45.180,0.005,0.067,-1.550,-1.113,0.457,-0.042,0.012
150.029,40.731,0.068,0.200,1.206,1.514,0.199,0.456,0.003
85.227,40.811,0.017,0.143,-2.315,-1.160,0.221,-0.690,0.005
-99999.000,164.303,0.046,0.494,1.003,0.383,0.080,0.340,0.007
13.491,25.001,0.014,0.047,-1.595,-1.982,0.288,-0.151,0.003
40.576,154.060,0.051,0.300,-1.386,-1.261,0.158,0.098,0.005
59.233,88.425,0.132,0.394,1.593,2.666,0.186,-0.032,0.006
0.306,216.974,0.000,0.394,1.459,2.596,0.123,0.045,0.002
3.824,28.076,0.010,0.185,1.357,1.314,0.184,0.324,0.003
24.289,889.453,0.527,0.054,1.592,0.821,0.091,0.116,0.005
0.137,747.116,0.000,0.029,-1.416,-1.959,0.118,0.015,0.003
37.275,27.778,0.053,0.097,0.515,0.727,0.238,0.839,0.097
139.651,60.333,0.003,0.445,-1.388,-1.707,0.084,0.065,0.003
0.020,47.236,0.115,0.400,-1.413,-1.170,0.159,0.077,0.003
13.365,431.060,0.080,0.331,1.388,1.762,0.082,0.265,0.002
11.497,182.624,0.162,0.102,0.524,1.498,0.041,0.914,0.013
26.654,43.612,0.070,0.071,-1.457,-0.930,0.161,0.053,0.003
97.404,161.334,0.225,0.093,2.355,0.117,0.492,-0.024,0.042
51.003,69.658,0.092,0.064,-1.199,-1.319,0.347,0.272,0.010
0.308,123.428,0.000,0.281,-1.681,-1.646,0.072,-0.220,0.004
0.136,245.760,0.000,0.499,-1.380,-2.144,0.268,0.029,0.006
11.282,53.674,0.132,0.391,-2.486,-1.606,0.246,-0.852,0.016
9.783,316.671,0.041,0.008,-1.297,-1.966,0.105,0.124,0.004
104.820,188.777,0.067,0.012,-1.591,-1.554,0.143,-0.125,0.010
124.228,88.494,0.094,0.076,-0.569,-0.490,0.173,0.603,0.045
43.194,364.216,0.000,0.003,1.912,1.851,0.184,-0.244,0.003
-99999.000,86.561,0.000,0.015,-1.602,-1.621,0.264,-0.141,0.011
8.762,105.891,0.139,0.305,-1.132,-1.551,0.503,0.326,0.019
145.393,47.742,0.100,0.148,-0.836,-2.005,0.135,0.528,0.003
101.616,29.258,0.024,0.086,-1.924,-1.848,0.388,-0.448,0.012
0.081,4087.946,0.000,0.001,1.518,0.504,0.212,0.146,0.007
6.108,48.131,0.006,0.332,-0.039,-2.658,0.651,0.978,0.027
16.072,258.440,0.104,0.093,-1.042,-1.935,0.037,0.364,0.004
14.366,62.709,0.173,0.336,-0.797,-0.917,0.131,0.579,0.010
59.311,39.596,0.058,0.117,1.583,1.679,0.007,0.085,0.003
95.126,32.798,0.166,0.157,0.856,1.819,0.177,0.702,0.007
25.217,286.521,0.000,0.029,1.116,1.808,0.572,0.502,0.013
34.814,187.964,0.054,0.023,-1.142,-1.788,0.158,0.294,0.006
26.499,46.419,0.156,0.346,-1.145,-1.344,0.183,0.323,0.003
29.933,128.881,0.012,0.353,-1.475,-0.671,0.046,0.055,0.004
0.059,291.406,0.000,0.314,-0.644,-0.551,0.220,0.577,0.010
57.163,28.040,0.017,0.158,1.462,1.991,0.226,0.162,0.002
21.924,142.653,0.077,0.254,-1.894,-1.467,0.359,-0.406,0.010
15.594,26.906,0.000,0.036,0.176,1.911,0.270,0.988,0.011
37.376,307.382,0.150,0.100,-2.082,-2.432,0.147,-0.462,0.019
18.170,125.837,0.150,0.150,1.025,1.861,0.125,0.567,0.007
74.093,83.214,0.038,0.456,-1.324,-1.592,0.043,0.137,0.007
26.661,477.216,0.110,0.303,-1.014,-2.017,0.082,0.372,0.004
2.805,32.056,0.047,0.064,1.332,0.613,0.292,0.262,0.003
21.764,58.322,0.086,0.176,2.679,2.626,0.173,-0.709,0.046
49.782,238.529,0.072,0.318,-1.707,-1.107,0.107,-0.179,0.007
103.283,105.851,0.109,0.328,-0.798,-1.783,0.344,0.597,0.014
5.639,48.313,0.106,0.372,1.106,0.982,0.116,0.504,0.004
0.147,20.880,0.000,0.001,-1.096,-1.486,0.429,0.363,0.014
155.126,117.616,0.016,0.294,-1.731,-1.475,0.072,-0.254,0.006
134.962,132.580,0.005,0.398,-1.979,-1.276,0.125,-0.451,0.005
15.797,65.447,0.000,0.161,0.258,0.468,0.601,0.915,0.423
19.758,112.942,0.003,0.072,-1.390,-2.101,0.422,0.024,0.012
0.137,231.885,0.000,0.411,1.158,1.649,0.061,0.488,0.002
4.704,38.031,0.159,0.394,0.132,2.900,0.143,0.842,0.006
-99999.000,114.158,0.012,0.082,-1.410,-1.502,0.057,0.059,0.004
58.527,135.303,0.480,0.180,1.640,1.582,0.242,0.036,0.010
11.400,135.784,0.004,0.181,-1.322,-1.693,0.110,0.131,0.003
34.381,175.229,0.000,0.028,-2.006,-1.619,0.138,-0.517,0.011
20.571,330.948,0.102,0.001,-1.631,-1.322,0.084,-0.141,0.004
47.985,32.226,0.010,0.348,-1.464,-2.223,0.100,-0.048,0.001
32.759,97.700,0.064,0.259,-1.205,-0.643,0.153,0.222,0.011
69.319,277.540,0.013,0.220,-0.966,-1.443,0.099,0.482,0.005
32.988,25.335,0.046,0.443,1.047,1.891,0.155,0.543,0.002
0.047,400.526,0.000,0.013,-0.710,-0.830,0.241,0.627,0.013
123.492,72.344,0.010,0.189,1.395,0.602,0.107,0.224,0.011
11.125,36.180,0.054,0.115,-1.535,-1.205,0.128,-0.038,0.002
0.395,648.772,0.090,0.344,1.497,1.526,0.074,0.183,0.002
129.117,315.961,0.032,0.442,-0.805,-0.506,0.065,0.435,0.005
187.692,77.563,0.022,0.203,1.201,2.083,0.164,0.368,0.011
21.300,95.734,0.017,0.170,-0.961,-1.359,0.310,0.487,0.007
194.036,22.772,0.303,0.446,-0.329,-2.463,0.217,0.810,0.025
21.943,66.022,0.005,0.119,-1.628,-1.197,0.115,-0.123,0.004
4.884,115.876,0.109,0.405,2.028,1.464,0.063,-0.333,0.003
86.759,156.980,0.054,0.190,0.670,0.937,0.047,0.800,0.080
5.335,82.852,0.044,0.191,1.268,1.141,0.208,0.395,0.007
34.135,61.574,0.026,0.463,-1.742,-1.131,0.064,-0.215,0.003
22.100,306.988,0.045,0.081,2.651,1.724,0.430,-0.828,0.064
3.437,209.042,0.508,0.208,0.973,1.398,0.505,0.650,0.046
-99999.000,235.375,0.028,0.089,-0.876,-0.676,0.440,0.454,0.023
0.119,326.667,0.038,0.037,-0.670,-1.957,0.047,0.670,0.009
48.053,61.416,0.161,0.295,0.773,1.016,0.306,0.751,0.045
86.728,45.771,0.036,0.171,-1.262,-0.599,0.179,0.181,0.006
114.201,100.918,0.097,0.253,-0.981,-1.150,0.227,0.462,0.010
10.096,147.538,0.185,0.052,-1.476,-1.504,0.337,-0.006,0.008
27.810,104.255,0.012,0.387,1.184,1.974,0.275,0.410,0.003
39.994,233.272,0.191,0.077,-1.608,-0.124,0.181,0.061,0.014
20.034,78.651,0.068,0.372,-1.640,-2.308,0.122,-0.182,0.005
6.853,85.024,0.012,0.031,-0.756,-2.052,0.329,0.584,0.017
46.951,48.437,0.019,0.390,-1.677,-1.308,0.169,-0.183,0.002
35.767,57.380,0.030,0.195,-1.352,-1.819,0.244,0.089,0.004
111.455,44.375,0.052,0.298,0.837,1.099,0.353,0.722,0.020
75.733,80.324,0.130,0.154,-1.395,-1.536,0.331,0.071,0.011
26.798,103.026,0.139,0.016,-1.210,-1.543,0.313,0.253,0.010
39.262,252.338,0.000,0.001,0.414,2.009,0.162,0.919,0.019
17.270,368.745,0.112,0.009,0.331,2.534,0.133,0.847,0.013
0.275,243.504,0.000,0.182,-1.224,-1.158,0.106,0.249,0.005
9.849,158.488,0.544,0.057,2.800,0.429,0.160,-0.678,0.081
35.836,216.499,0.157,0.202,-0.667,-1.323,0.031,0.716,0.009
18.591,861.472,0.564,0.008,-0.875,-0.508,0.145,0.389,0.010
32.756,398.244,0.220,0.010,-1.558,-2.417,0.190,-0.121,0.009
0.026,200.448,0.000,0.017,-0.394,-0.535,0.317,0.777,0.165
15.239,28.218,0.104,0.194,-1.299,-1.926,0.163,0.128,0.003
6.337,47.877,0.036,0.095,1.570,1.228,0.213,0.128,0.003
57.047,134.958,0.010,0.210,1.180,1.832,0.062,0.443,0.003
-99999.000,305.783,0.084,0.057,-1.741,-1.523,0.314,-0.269,0.007
0.430,44.481,0.008,0.379,-2.024,-1.229,0.559,-0.480,0.008
53.412,31.832,0.146,0.289,-1.666,-2.564,0.109,-0.175,0.002
13.377,109.320,0.774,0.146,1.485,0.622,0.069,0.175,0.015
81.305,22.662,0.607,0.372,-0.142,-2.413,0.389,0.942,0.027
77.837,83.233,0.133,0.457,-0.882,-1.267,0.115,0.551,0.010
8.446,46.497,0.000,0.390,1.376,1.775,0.317,0.274,0.003
-99999.000,48.373,0.020,0.065,-0.968,-2.531,0.261,0.247,0.005
64.154,40.460,0.156,0.357,1.059,1.247,0.465,0.577,0.027
51.560,28.259,0.004,0.500,-1.895,-2.193,0.182,-0.389,0.003
0.309,67.116,0.231,0.069,0.892,0.485,0.293,0.460,0.020
74.766,145.385,0.007,0.293,-1.868,-1.245,0.077,-0.348,0.006
-99999.000,203.068,0.272,0.404,-2.651,-0.514,0.038,-0.659,0.012
35.954,31.995,0.078,0.365,1.524,0.912,0.131,0.169,0.002
9.834,157.260,0.112,0.136,-1.598,-2.064,0.101,-0.154,0.005
2.253,24896.738,0.000,0.213,1.522,1.569,0.090,0.155,0.003
1.304,75.668,0.005,0.084,-1.609,-1.979,0.479,-0.163,0.018
0.521,113.910,0.000,0.022,1.721,1.578,0.266,-0.044,0.005
69.976,302.501,0.300,0.000,-0.809,-0.907,0.101,0.568,0.013
70.857,49.202,0.012,0.265,-2.135,-1.650,0.315,-0.624,0.011
-99999.000,45.367,0.083,0.221,-1.571,-0.981,0.447,-0.045,0.024
10.754,39.827,0.023,0.059,1.074,1.381,0.382,0.571,0.005
20.450,863.281,0.006,0.381,-1.272,-1.587,0.137,0.189,0.002
11.665,18.998,0.026,0.303,0.576,0.645,0.258,0.767,0.045
58.774,100.851,0.021,0.299,1.604,1.615,0.034,0.069,0.004
38.403,75.026,0.026,0.131,1.683,1.354,0.427,0.011,0.035
6.398,27.099,0.018,0.144,-1.531,-1.103,0.354,-0.024,0.004
4.328,79.220,0.002,0.241,-1.297,-1.384,0.318,0.178,0.005
21.850,36.974,0.049,0.227,-1.033,-1.981,0.179,0.362,0.002
0.036,424.044,0.000,0.023,-1.026,-1.397,0.132,0.430,0.004
36.828,136.688,0.054,0.077,1.674,0.932,0.141,0.050,0.007
153.556,92.792,0.011,0.301,-0.285,-1.137,0.232,0.924,0.047
27.579,19.544,0.070,0.354,-1.122,-1.084,0.126,0.336,0.002
88.939,143.988,0.055,0.221,-1.229,-0.685,0.192,0.212,0.013
0.260,85.264,0.000,0.100,0.205,0.184,0.106,0.729,0.124
18.100,68.970,0.092,0.072,-1.569,-1.709,0.111,-0.115,0.006
11.502,908.183,0.000,0.026,-1.639,-1.770,0.110,-0.185,0.003
67.157,17.400,0.044,0.424,-1.018,-1.328,0.158,0.437,0.002
75.888,393.397,0.014,0.005,-1.071,-1.937,0.208,0.337,0.003
-99999.000,65.585,0.110,0.351,3.062,2.921,0.268,-0.950,0.334
37.490,33.633,0.061,0.049,-0.954,-1.179,0.331,0.487,0.003
75.315,33.106,0.116,0.148,-1.274,-1.627,0.232,0.184,0.003
22.801,127.750,0.106,0.422,-1.376,-0.819,0.151,0.118,0.008
16.899,33.427,0.091,0.205,-0.762,-2.820,0.214,0.209,0.002
233.144,55.366,0.136,0.264,-2.323,-1.836,0.128,-0.756,0.016
